"country";"actor_id";"actor_name";"mechanism_id";"mechanism_name";"relationship_type";"source_id";"citation";"legal_anchor_type";"anchor_strength";"manual_review_required";"notes"
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGPP";"MEX-LGPP 378";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-001";"vote";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-001";"vote";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-003";"political_parties";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGPP";"MEX-LGPP 9";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGRA";"MEX-LGRA 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGRA";"MEX-LGRA 11";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGRA";"MEX-LGRA 28";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-LGRA";"MEX-LGRA 34";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGRA";"MEX-LGRA 49";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-LGRA";"MEX-LGRA TERCERO";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGRA";"MEX-LGRA 52";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-001";"vote";"reference";"MEX-LGRA";"MEX-LGRA 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-001";"vote";"reference";"MEX-LGRA";"MEX-LGRA 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-001";"vote";"reference";"MEX-LGRA";"MEX-LGRA 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-001";"vote";"obligation";"MEX-CPEUM";"MEX-CPEUM 2o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-003";"political_parties";"faculty";"MEX-CPEUM";"MEX-CPEUM 6o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-CPEUM";"MEX-CPEUM 6o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-CPEUM";"MEX-CPEUM 6o Fr. VIII.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-CPEUM";"MEX-CPEUM 8o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-CPEUM";"MEX-CPEUM 17";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-CPEUM";"MEX-CPEUM 17";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-CPEUM";"MEX-CPEUM 17";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-CPEUM";"MEX-CPEUM 17";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-006";"popular_consultation";"reference";"MEX-CPEUM";"MEX-CPEUM 26";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-CPEUM";"MEX-CPEUM 35 Fr. II.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-CPEUM";"MEX-CPEUM 35 Fr. II.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-003";"political_parties";"obligation";"MEX-CPEUM";"MEX-CPEUM 35 Fr. II.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-001";"vote";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-006";"popular_consultation";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-007";"recall";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-007";"recall";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-006";"popular_consultation";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 3o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-006";"popular_consultation";"faculty";"MEX-CPEUM";"MEX-CPEUM 35 Num. 4o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-001";"vote";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-007";"recall";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 1o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-001";"vote";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 5o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-007";"recall";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 5o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 5o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-CPEUM";"MEX-CPEUM 35 Num. 5o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-007";"recall";"faculty";"MEX-CPEUM";"MEX-CPEUM 35 Num. 7o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-010";"legislative_petition_or_participation";"faculty";"MEX-CPEUM";"MEX-CPEUM 35 Num. 7o";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-001";"vote";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-003";"political_parties";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-003";"political_parties";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-CPEUM";"MEX-CPEUM 41";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-003";"political_parties";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-004";"independent_candidacies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-004";"independent_candidacies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-004";"independent_candidacies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-004";"independent_candidacies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-004";"independent_candidacies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. III.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-001";"vote";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-001";"vote";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-001";"vote";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-003";"political_parties";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-003";"political_parties";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-003";"political_parties";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-006";"popular_consultation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-006";"popular_consultation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-006";"popular_consultation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-007";"recall";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-007";"recall";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-007";"recall";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-010";"legislative_petition_or_participation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-010";"legislative_petition_or_participation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-010";"legislative_petition_or_participation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-010";"legislative_petition_or_participation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-010";"legislative_petition_or_participation";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-CPEUM";"MEX-CPEUM 41 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-CPEUM";"MEX-CPEUM 41 Fr. VI.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-CPEUM";"MEX-CPEUM 55 Fr. V.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-CPEUM";"MEX-CPEUM 60";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-006";"popular_consultation";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-CPEUM";"MEX-CPEUM 73 Num. 5o";"constitutional";"5";"true";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-002";"right_to_stand_for_election";"faculty";"MEX-CPEUM";"MEX-CPEUM 94";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-002";"right_to_stand_for_election";"faculty";"MEX-CPEUM";"MEX-CPEUM 94";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-CPEUM";"MEX-CPEUM 96";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-001";"vote";"faculty";"MEX-CPEUM";"MEX-CPEUM 100";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-002";"right_to_stand_for_election";"faculty";"MEX-CPEUM";"MEX-CPEUM 100";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-009";"electoral_crimes";"obligation";"MEX-CPEUM";"MEX-CPEUM 102 Fr. VI.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-009";"electoral_crimes";"obligation";"MEX-CPEUM";"MEX-CPEUM 102 Fr. VI.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-CPEUM";"MEX-CPEUM 107 Fr. VIII.";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-CPEUM";"MEX-CPEUM 110";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-CPEUM";"MEX-CPEUM 123 Fr. XI";"constitutional";"5";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-013";"electoral_authority_internal_governance";"faculty";"MEX-CPEUM";"MEX-CPEUM 123 Fr. IV.";"constitutional";"5";"false";""
