"provision_id";"country";"source_id";"source_title";"source_file";"source_type";"normative_rank";"article";"subdivision";"citation";"provision_text";"mechanism";"right_dimension";"actor";"authority";"obligation_or_faculty";"procedure";"requirement";"restriction";"remedy";"sanction_or_accountability";"legal_anchor_type";"anchor_strength";"operational_dependence";"gap_type";"confidence";"manual_review_required";"notes"
"CRC-RAL-0157";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"1";"";"CRC-RAL 1";"1. Proponer o acoger los proyectos de ley que juzguen convenientes. 2. Desempeñar las comisiones que el Presidente de la Asamblea o ésta les encarguen. 3. Proveerse de una credencial de identificación, refrendada por el Presidente. Plazos para informar de las Comisiones PermanenteS Ordinarias, Especiales y de Investigación (Pérdida de dieta) (Numeral 2): La Presidencia resuelve: “Aplicar en todos sus extremos lo dispuesto en los Artículos 80 en concordancia con los numerales 95, 97 y 137 del Reglamento en relación con las sanciones establecidas en caso de que los miembros de las Comisiones Permanentes Ordinarias, Permanentes Especiales y Especiales no cumplan con el plazo señalado para rendir los dictámenes o informes que les correspondan 26-5-2010:33-34. “El Jefe o Jefa de Fracción, integra como cualquier otro diputado o diputada la Comisión Permanente Ordinaria y en este sentido le asisten los mismos deberes y atribuciones. De manera excepcional se le otorga la facultad, conforme al numeral 5 inciso 1), de ausentarse  deberán obtener el permiso del Presidente. de las sesiones siempre que esa ausencia no implique un límite a la 4. Solicitarle permiso al Presidente cuando posibilidad de sesionar. tengan que ausentarse. El permiso En caso de que el jefe o jefa de fracción decida ausentarse de la se solicitará por escrito, con la debida Comisión, requiere la autorización del Presidente o Presidenta de justificación. este órgano a efecto de que éste valore la necesidad o no de su presencia para efectos del quórum. 5. Pedir la palabra al Presidente de la Asamblea Si su ausencia no interfiere con la realización de la sesión el permiso y obtenerla en la forma y en las condiciones debe ser resuelto favorablemente y por lo tanto se contabiliza para que se indican en este Reglamento. efectos de pago de dieta, de lo contrario, si la sesión no fuere realizada por falta de quórum –en caso de ausencia- dicho pago no podrá 6. Permanecer de pie, cuando se dirijan a la realizarse y";"vote|legislative_petition_or_participation";"active_suffrage";"Asamblea_Legislativa";"Asamblea_Legislativa";"faculty";"yes";"";"yes";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0158";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"2";"";"CRC-RAL 2";"3. Permanecer en su curul durante las sesiones. Para ausentarse de ellas,  ch) Cuando reciban a alguno de los funcionarios Voto asistido (Numeral 2): indicados en el artículo 45. siempre se La Presidencia resuelve que en los procesos de nombramientos reservará una de las barras del salón de o elección que realice la Asamblea Legislativa en los que se debe sesiones, para estas personas. indicar en la boleta el nombre y los dos apellidos de la persona, se debe asistir al Diputado Oscar López para que una persona de su 12. En cualquier momento del debate los confianza escriba por él. Debe entenderse que las personas que diputados pueden leer o pedir al Presidente tengan alguna discapacidad pueden solicitar ayuda para los diversos documento o ley que tenga relación con No. 001 del 01-05-06:12-14. el punto que se discute. Si el Presidente considera que no es adecuada la petición, el Correcciones del acta por parte de la Secretaría del Directorio y interesado podrá apelar de lo resuelto. firma para el retiro de mociones 137 (Numeral 8): La Presidencia instruye a la Secretaría del Directorio para que cuando deba agregar algo al acta del Plenario vía corrección, esta la Vicio de procedimiento por no tramitación oportuna de mociones debe realizar por escrito en el transcurso de la aprobación del acta. 137. Nulidad. (Inciso 2) Además, para que cuando algún diputado vaya a retirar una moción La Presidencia resuelve: presentada vía 137, deje constancia de la hora y el día en que la legislativo N° 16736 “LEY ESPECIAL PARA FACILITAR LA DIFUSIÓN 06:22. DEL CONOCIMIENTO POR PARTE DE LA UNIVERSIDAD NACIONAL (UNA) MEDIANTE LA VÍA TELEVISIVA Y RADIOFÓNICA”, a efecto de Asunto de orden en el Plenario, Numeral 2: que se conozcan las mociones de fondo vía artículo 137 presentadas La Presidencia puntualiza sobre asuntos de orden en el Plenario: oportunamente por el Diputado Luis Fishman Zonzinski. Acta de la Asistencia obligatoria a las sesiones por parte de las y los diputados; Sesión Pl";"vote|right_to_stand_for_election|legislative_petition_or_participation";"active_suffrage";"Asamblea_Legislativa|Poder_Ejecutivo";"Asamblea_Legislativa";"obligation";"yes";"yes";"yes";"yes";"yes";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0159";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"4";"";"CRC-RAL 4";"Diputados no miembros A4 respectiva. Los diputados que no son miembros de una determinada VotosConstitucionalSala CSJ 6. Apelar ante la Comisión de las resoluciones forma y de fondo. 7. Presentar propuestas o peticiones para que se modifique el fondo de un proyecto de ley #### Sección IV en conocimiento de la Asamblea Legislativa. En las Comisiones Permanentes o Especiales Tales mociones reciben el nombre de mociones de fondo y deberán presentarse por escrito, en la forma y condiciones citadas";"legislative_petition_or_participation";"petition_and_legislative_participation";"Asamblea_Legislativa";"Asamblea_Legislativa";"";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0160";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"5";"";"CRC-RAL 5";"Constitucional CSJ discusión en la Comisión correspondiente.  06-04:29. En este sentido, incluso cuando el Reglamento utilice un criterio Prerrogativas de diputados no miembros de la comisión: dependiente de las fracciones para organizar el debate de ciertos “… Sobre la presentación y uso de la palabra para defender las asuntos o para definir el criterio de admisibilidad de ciertas mociones mociones de fondo que haya propuesto un diputado no miembro./ que puedan ser firmadas por diputados distintos a los jefes o voceros Tiene las mismas prerrogativas que un diputado miembro de Comisión, de fracción, esto no podría incidir para dejar por fuera a estos pues conforme a los artículos 2 inciso 8), 6, 124, e incluso, en un legisladores de la posibilidad de actuar. estadio posterior, tendría derecho a presentar y defender mociones En este último caso, por ejemplo, cuando el artículo 37 inciso c) RAL de fondo vía artículo 137 del Reglamento, en este aspecto no tiene determina que la moción de alteración del orden del día puede ser ningún tipo de limitación.” presentada por diez diputados de dos o más fracciones, se debe “… el diputado no miembro de Comisión puede presentar cualquier entender que un legislador independiente podría ser el décimo tipo de moción de orden, pero no puede apelar las decisiones del firmante, siempre y cuando el resto pertenezcan a por lo menos Presidente ni presentar recursos (mociones) de revisión (…)./ dos bancadas distintas. El mismo razonamiento sería aplicable para Excepcionalmente podría apelar una decisión del presidente si con lo señalado en los artículos 63 inciso 5 subinciso c) y 160 inciso 2 ella le afecta directamente limitando su derecho de participación./ Hay subinciso c) RAL. que contemplar que el artículo 153 sobre Moción de orden establece c) El diputado independiente tiene el derecho y el deber de que los diputados (cualesquiera), pueden presentar ese tipo de integrar, al menos, los siguientes órganos parlamentarios: el Plenario, ";"legislative_petition_or_participation";"";"Asamblea_Legislativa";"Asamblea_Legislativa";"obligation";"";"";"";"yes";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0161";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"5";"Inc. a";"CRC-RAL 5 Inc. a";"a) De conformidad con el artículo 9 RAL, para las reuniones de sesión, que a todos los efectos es la siguiente al momento en que las jefaturas de fracción con el Directorio Legislativo son aplicables se presentó el asunto que se somete a revisión./ (…) La posición las reglas relativas a las sesiones de las comisiones permanentes, que este Departamento ha sostenido, es que las mociones deben ser por lo que, de conformidad con el numeral 6 RAL, es factible que conocidas en la sesión siguiente a la que se presentan, entendiendo los diputados independientes asistan con voz, pero sin voto y sin ser que la posibilidad de presentarlas no obedece al deseo de dar firmeza tomados en cuenta para efectos de quórum, a las mismas. a un asunto (pues no se permite más que una única revisión por cada";"vote";"active_suffrage";"Asamblea_Legislativa";"Asamblea_Legislativa";"obligation";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0162";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"5";"Inc. b";"CRC-RAL 5 Inc. b";"b) En virtud del principio democrático que se desprende de asunto votado), sino de dar un espacio de reflexión con respecto a la Constitución Política, el diputado independiente conserva los los acuerdos tomados, e incluso para valorar nuevamente el asunto derechos de iniciativa, enmienda, proposición y participación, con en otro momento distinto a aquel en que se conoció por primera (…)./ respecto a los asuntos que deban conocer los órganos parlamentarios Tal tesis tiene además un fuerte asidero en la letra de lo dispuesto en los que intervenga, ya sea como integrante o como no miembro, en el artículo 5 inciso 5) (…)/ Si se entiende que el artículo 155 es de conformidad con las reglas generales aplicables al caso. un desarrollo posterior de las normas más genéricas del reglamento  que están ubicadas previamente, como este artículo 5, y atendiendo presencia para efectos del quórum. además a la disposición reiterada en ambas del momento máximo Si su ausencia no interfiere con la realización de la sesión el permiso o límite de presentación: - hasta la sesión siguiente -, junto con lo debe ser resuelto favorablemente y por lo tanto se contabiliza para anteriormente indicado, que la revisión originalmente está instituida efectos de pago de dieta, de lo contrario, si la sesión no fuere realizada como un recurso para dar un espacio de reflexión, no para otorgar por falta de quórum –en caso de ausencia- dicho pago no podrá firmeza a los asuntos en la misma sesión; se concluye entonces realizarse y los efectos serán equiparables al resto de diputados y que el momento procesal oportuno para conocer dichas revisiones diputadas cuya autorización no fuere solicitada o concedida. es la sesión siguiente y no inmediatamente o en la misma sesión De ser necesaria su asistencia para efectos de quórum el Presidente o que se han presentado./ Este es el principio general, pero como Presidenta de la Comisión podrá denegar el permiso para ausentarse. toda regla admite excepciones y éstas ";"vote|legislative_petition_or_participation";"active_suffrage";"Asamblea_Legislativa";"Asamblea_Legislativa";"faculty";"yes";"yes";"yes";"yes";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0163";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"6";"";"CRC-RAL 6";"Diputados no miembros VotosConstitucionalSala CSJ de otras comisiones de las cuales no formen parte y solicitarle al Asistir a las reuniones de otras comisiones de las cuales 20037408 que hayan presentado en la forma que indica este Reglamento. En comisiones la palabra, para defender las mociones que Tomando en cuenta lo anterior, a la Diputada o al Diputado no hayan presentado en la forma que indica este Reglamento. miembro le asiste el derecho del “uso de la palabra” únicamente para En esos casos, los diputados no tendrán voto. defender las mociones que personalmente hayan suscrito y no así para referirse a favor o en contra de las mociones presentadas por otros legisladores.” C-032-2007. La participación de diputados no jefes de Fracción en las reuniones de las jefaturas de Fracción con el Directorio Legislativo Capítulo II RÉGIMEN DISCIPLINARIO La Presidencia resuelve: Todo diputado o diputada interesada podrá asistir en calidad de oyente A7 a las reuniones de jefes de fracción, previa solicitud a la Presidencia Artículo 7. Pérdida de dieta VotosConstitucionalSala CSJ Cuando un diputado o diputada, no jefe o subjefe, desea participar Cuando la Asamblea o la Comisión no pueda sesionar por en un tema específico deberá indicar, a más tardar el día anterior a falta de asistencia, los diputados que sin razón justificada la sesión de jefas de jefas de fracción, su interés de participar en la estén ausentes perderán la respectiva dieta. reunión con el detalle del tema en el que desee intervenir. El presidente dará uso de la palabra al diputado o diputada no jefa Se exceptúan de esa sanción, quienes tengan licencia, o jefe de fracción o subjefe de fracción únicamente en el tema de de conformidad con lo dispuesto en este Reglamento. su interés, sin que ello signifique que dichos diputados tengan las prerrogativas de las jefaturas de Fracción. Si el diputado se retira sin permiso del Presidente de la Para la confección de la agenda de la reunión únicamente se tomarán Asam";"vote|legislative_petition_or_participation";"active_suffrage";"Asamblea_Legislativa";"Asamblea_Legislativa";"faculty";"yes";"";"";"";"yes";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0164";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"7 bis";"";"CRC-RAL 7 bis";"Constitucional sesión se acordó ver los nombramientos que están en mora, debido a representados en ella. Los diputados se considerarán 2009-849 sesión y cumplir las disposiciones constitucionales y reglamentarias. electos y ninguno podrá pertenecer a más de una fracción. (…) Cabe indicar que el ordenamiento interno de una fracción como tal No obstante, para la administración de los recursos no está regulado por lo que la regulación del trabajo de éstas obedece referidos en el inciso 3) del artículo 25, de este Reglamento, al principio de autorregulación y organización, máxime que se trata los diputados cuyas agrupaciones no alcancen al menos de un órgano que representa a un partido político en la Asamblea tres diputados, se tendrán reunidos en una fracción mixta. Legislativa. . métodos que tenga cada fracción política para llegar a la toma de estas decisiones son asuntos reservados exclusivamente a estos órganos en consideración a cada grupo político representado en el La participación de diputados no jefes de Fracción en las Parlamento. reuniones de las jefaturas de Fracción con el Directorio Sin embargo, siendo un asunto esencialmente de fuero interno, está Legislativo claro que las Fracciones Políticas tienen una incidencia hacia lo La Presidencia resuelve: externo de ellas mismas, y que en su relación con otras fracciones se Todo diputado o diputada interesada podrá asistir en calidad de oyente genera un interés general. (…) a las reuniones de jefes de fracción, previa solicitud a la Presidencia (…) En virtud, de lo anterior, es nuestro criterio que si bien en la de la Asamblea Legislativa. Asamblea Legislativa, se ha seguido la costumbre parlamentaria de Cuando un diputado o diputada, no jefe o subjefe, desea participar elección anual del Jefe o Jefa de Fracción y del Subjefe y en ese en un tema específico deberá indicar, a más tardar el día anterior a entendimiento se eligen hasta el momento las jefaturas de fracción, la sesión de jefas de jefas de fracción, s";"political_parties";"freedom_of_association";"Asamblea_Legislativa|Partidos_Politicos";"Asamblea_Legislativa";"faculty";"yes";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0165";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"7 bis";"Num. 1";"CRC-RAL 7 bis Num. 1";"1) No hay en el Reglamento de la Asamblea Legislativa y no posibilidad de sesionar. se conoce norma interna de ninguna Fracción Parlamentaria que En caso de que el jefe o jefa de fracción decida ausentarse de la establezca un plazo determinado. Lo único que ha existido es una Comisión, requiere la autorización del Presidente o Presidenta de costumbre parlamentaria de hacer esos nombramientos anualmente, este órgano a efecto de que éste valore la necesidad o no de su lo que puede ser modificado por el acuerdo político de la Fracción presencia para efectos del quórum. puesto que estas se rigen primordialmente por el principio de Si su ausencia no interfiere con la realización de la sesión el permiso autorregulación. debe ser resuelto favorablemente y por lo tanto se contabiliza para";"";"";"Asamblea_Legislativa";"Asamblea_Legislativa";"faculty";"yes";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0166";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"7 bis";"Num. 2";"CRC-RAL 7 bis Num. 2";"2) Un jefe de Fracción solo puede ser relevado por acuerdo de efectos de pago de dieta, de lo contrario, si la sesión no fuere realizada la propia Fracción, renuncia o imposibilidad para ejercer el cargo. En por falta de quórum –en caso de ausencia- dicho pago no podrá caso de que no se produzca ninguna de las circunstancias anteriores realizarse y los efectos serán equiparables al resto de diputados y y para privilegiar el funcionamiento del órgano, esta asesoría se diputadas cuya autorización no fuere solicitada o concedida. decanta por mantener vigente el nombramiento del jefe de fracción De ser necesaria su asistencia para efectos de quórum el Presidente o que no ha sido sustituido. CON-032-2011. En igual sentido CON- Presidenta de la Comisión podrá denegar el permiso para ausentarse. 035-2011. En estos términos, tendrá el deber de hacerse presente. En este caso, si el quórum fuere roto por su retiro, la dieta inexorablemente Analizadas las diferentes normas que regulan los horarios de diversos se perderá, partiendo del deber que tienen los diputados de participar órganos legislativos, se puede concluir que en términos generales el en las sesiones. RAL solo establece un mínimo y no un máximo, de horas para las Como se deriva del razonamiento anterior, todo diputado que forma sesiones de los diversos órganos legislativos. parte de una comisión (diputado miembro) tienen los mismos deberes Las pocas excepciones que se pueden apreciar con máximos de y obligaciones, con independencia de que también ocupe la jefatura horas de sesión, tienen que ver con la previsión de realización de de fracción y por lo tanto su voto es tomado en consideración como el sesiones de otros órganos legislativos. resto de los miembros del órgano. (…) Excepcionalmente se establece un tope para las reuniones de Tal y como se desprende del numeral 5 inciso 1) del Reglamento de Fracción de los lunes hasta las catorce horas con treinta minutos (art. la Asamblea Legislativa, el Jefe o Jefa de Fra";"vote|political_parties|legislative_petition_or_participation";"active_suffrage";"Asamblea_Legislativa|Partidos_Politicos";"Asamblea_Legislativa";"obligation";"";"";"yes";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0167";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"9";"";"CRC-RAL 9";"Reunión de Jefes de Fracción con el Directorio Analizadas las diferentes normas que regulan los horarios de diversos órganos legislativos, se puede concluir que en términos generales el Las reuniones de los Jefes de Fracción con el Directorio, RAL solo establece un mínimo y no un máximo, de horas para las se celebrarán los días jueves de cada semana a partir de sesiones de los diversos órganos legislativos. las once horas. En ellas regirán, en cuanto sean aplicables, Las pocas excepciones que se pueden apreciar con máximos de las reglas relativas a las sesiones de las comisiones horas de sesión, tienen que ver con la previsión de realización de permanentes. sesiones de otros órganos legislativos. (…) Excepcionalmente se establece un tope para las reuniones de Fracción de los lunes hasta las catorce horas con treinta minutos (art. La participación de diputados no jefes de Fracción en las 7 RAL), esto a pesar de que es usual que se extiendan y que catorce reuniones de las jefaturas de Fracción con el Directorio minutos más tarde está fijada el inicio de la sesión del Plenario, es Legislativo decir, se aplica un supuesto similar al anterior. La Presidencia resuelve: En conclusión, como regla general y salvo las excepciones señaladas, Todo diputado o diputada interesada podrá asistir en calidad de oyente no existe una cantidad máxima de horas para una sesión. a las reuniones de jefes de fracción, previa solicitud a la Presidencia (…) se ha señalado reiteradamente que la sobreposición horaria de de la Asamblea Legislativa. sesiones de dos comisiones, en las que participe el mismo diputado, Cuando un diputado o diputada, no jefe o subjefe, desea participar no presenta problemas, en el tanto, se respete la prelación y no ponga en un tema específico deberá indicar, a más tardar el día anterior a en riesgo el quórum de la otra Comisión. la sesión de jefas de jefas de fracción, su interés de participar en la De conformidad con la perspectiva planteada, si se ha considerado re";"legislative_petition_or_participation";"";"Asamblea_Legislativa";"Asamblea_Legislativa";"faculty";"yes";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed|corpus_incomplete";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0168";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"14";"";"CRC-RAL 14";"Protocolo de instalación y apertura de";"";"";"";"";"";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0169";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"11";"";"CRC-RAL 11";"Sesión del 1o. de mayo y mensaje sesiones presidencial De pie todos los diputados, el Presidente expresará: El día primero de mayo de cada año, la Asamblea “La Asamblea Legislativa queda instalada y abre las Legislativa celebrará una única sesión que dará inicio a sesiones del primer período de la presente legislatura”. las nueve horas, para tomar el juramento a que se refiere Artículo 15. Directorio provisional de la primera el artículo 15 de este Reglamento e instalar la Asamblea, legislatura abrir las sesiones y elegir al Directorio definitivo. En esa misma sesión la Presidencia de la Asamblea El Directorio Provisional que deba actuar en la primera Legislativa anunciará para la sesión siguiente, la sesión de la primera legislatura de un período constitucional, presentación por parte de quien ocupe la Presidencia de estará formado por los seis diputados de mayor edad que la República, del mensaje, al que se refiere el artículo hayan resultado electos a la cabeza de sus respectivas 139, inciso 4) de la Constitución Política. En ella, ningún papeletas. El de mayor edad ejercerá la Presidencia y los diputado podrá hacer el uso de la palabra, salvo el que lo sigan en edad, en forma decreciente, ocuparán los Presidente de la Asamblea. cargos de Vicepresidente, Primer Secretario, Segundo A esta sesión se invitarán a los miembros de los Supremos Secretario, Primer Prosecretario y Segundo Prosecretario. Poderes, a los Magistrados del Tribunal Supremo de Elecciones, al Contralor y Subcontralor General de la El Tribunal Supremo de Elecciones, al extender las República, a los jefes de las Misiones Diplomáticas, credenciales respectivas, indicará, de acuerdo con lo acreditadas ante el Gobierno de Costa Rica y a los jerarcas dispuesto en este artículo, cuáles diputados deberán de la Iglesia Católica.  Al Directorio Provisional le corresponderá comprobar la primera asistencia de los diputados presentes, con base";"electoral_authority_internal_governance";"";"TSE|Asamblea_Legislativa|Poder_Ejecutivo";"TSE|Asamblea_Legislativa";"faculty";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0170";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"12";"";"CRC-RAL 12";"Instalación en la nómina que deberá remitir el Tribunal Supremo de Elecciones; seguidamente procederá a la juramentación La instalación de la Asamblea y la elección de su Directorio constitucional de los legisladores. Los diputados prestarán para cada legislatura, se realizarán bajo la presidencia y juramento ante el Directorio Provisional, una vez que su la dirección de un Directorio Provisional, compuesto por Presidente se haya juramentado ante la Asamblea. un Presidente y dos Secretarios, Primero y Segundo. Para reemplazar al personal del Directorio Provisional en sus ausencias, habrá también un Vicepresidente y dos Artículo 16. Ubicación del Directorio Prosecretarios. Una vez nombrado el Directorio definitivo juramentado En caso de que no asista ninguno de los miembros del ante el Directorio Provisional, el Presidente ocupará el Directorio, presidirá el diputado de mayor edad entre los lugar que le corresponde y los Secretarios los suyos, presentes, quien designará, ad hoc, a los Secretarios, el Primero a la derecha y el Segundo a la izquierda del Primero y Segundo. Presidente.  lo suple el Vicepresidente y a los Secretarios, los Prosecretarios respectivamente, en ausencia del Presidente y Vicepresidente,";"right_to_stand_for_election|electoral_authority_internal_governance";"";"TSE|Asamblea_Legislativa";"TSE|Asamblea_Legislativa";"obligation";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0171";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"17";"";"CRC-RAL 17";"Firma del acta de instalación asume el Primer Secretario y en el mismo orden, son suplidos las otras vacantes. El acta de instalación de cada Asamblea Legislativa será Es decir, el Artículo 22 lo que hace es tratar el tema de la suplencia firmada por todos los diputados concurrentes; las demás, dentro del Directorio, según las faltas temporales. Técnicamente únicamente las firmarán los miembros del Directorio. el Directorio lo integran la Presidencia, la Primera Secretaria y la Segunda Secretaria. 3. ¿Quiénes tienen voz y voto en el Directorio Legislativo? y ¿Cuál";"vote";"active_suffrage";"Asamblea_Legislativa";"Asamblea_Legislativa";"";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
"CRC-RAL-0172";"Costa Rica";"CRC-RAL";"Reglamento de la Asamblea Legislativa de Costa Rica con resoluciones de la Sala Constitucional, resoluciones de la Presidencia de la Asamblea Legislativa y criterios del Departamento de Servicios Técnicos";"reglamento_asamblea_legislativa_comentado.md";"legislative_reglamento";"6";"18";"";"CRC-RAL 18";"Comunicación a los Supremos Poderes Artículo de Reglamento dice expresamente que solo el Presidente y los dos Secretarios tienen voz y voto? La instalación y la apertura de sesiones, lo mismo que la Los que tienen voz y voto en un órgano, son quienes lo componen elección del Directorio, serán comunicadas a los Poderes legítimamente, salvo que la ley disponga otra cosa. Ejecutivo y Judicial y al Tribunal Supremo de Elecciones. En el caso que nos ocupa los tres integrantes del Directorio Legislativo son los que tienen voz y voto, pues los otros lo integran únicamente cuando alguno de los titulares falta. (Artículos 20 y 22 del Reglamento)";"vote|electoral_authority_internal_governance";"active_suffrage";"TSE";"TSE";"";"";"";"";"";"";"regulatory_or_legislative_procedural";"2";"medium";"update_review_needed";"medium";"true";"ral_manual_review_commentary_risk"
